確定病名,發病年份,發病月份,縣市,性別,是否為境外移入,年齡層,確定病例數
流感併發症,2014,2,屏東縣,F,否,50-54,1
流感併發症,2014,2,屏東縣,F,否,60-64,1
流感併發症,2014,2,屏東縣,F,否,70+,1
流感併發症,2014,2,屏東縣,M,否,50-54,1
流感併發症,2014,2,屏東縣,M,否,70+,1
流感併發症,2014,2,苗栗縣,F,否,70+,1
流感併發症,2014,2,桃園縣,F,否,20-24,1
流感併發症,2014,2,桃園縣,F,否,30-34,1
流感併發症,2014,2,桃園縣,F,否,35-39,1
流感併發症,2014,2,桃園縣,F,否,40-44,2
流感併發症,2014,2,桃園縣,F,否,55-59,2
流感併發症,2014,2,桃園縣,F,否,60-64,1
流感併發症,2014,2,桃園縣,F,否,70+,1
流感併發症,2014,2,桃園縣,M,否,55-59,2
流感併發症,2014,2,桃園縣,M,否,55-59,1
流感併發症,2014,2,桃園縣,M,否,65-69,1
流感併發症,2014,2,桃園縣,M,否,70+,1
流感併發症,2014,2,桃園縣,M,否,70+,1
流感併發症,2014,2,高雄市,F,否,2,1
流感併發症,2014,2,高雄市,F,否,55-59,1
流感併發症,2014,2,高雄市,F,否,60-64,3
流感併發症,2014,2,高雄市,F,否,60-64,1
流感併發症,2014,2,高雄市,F,否,70+,2
流感併發症,2014,2,高雄市,F,否,70+,1
流感併發症,2014,2,高雄市,M,否,45-49,1
流感併發症,2014,2,高雄市,M,否,55-59,2
流感併發症,2014,2,高雄市,M,否,60-64,1
流感併發症,2014,2,高雄市,M,否,65-69,2
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,基隆市,M,否,70+,1
流感併發症,2014,2,雲林縣,M,否,60-64,1
流感併發症,2014,2,新北市,F,否,10-14,1
流感併發症,2014,2,新北市,F,否,20-24,1
流感併發症,2014,2,新北市,F,否,20-24,2
流感併發症,2014,2,新北市,F,否,25-29,2
流感併發症,2014,2,新北市,F,否,30-34,1
流感併發症,2014,2,新北市,F,否,35-39,2
流感併發症,2014,2,新北市,F,否,40-44,1
流感併發症,2014,2,新北市,F,否,50-54,1
流感併發症,2014,2,新北市,F,否,50-54,2
流感併發症,2014,2,新北市,F,否,55-59,1
流感併發症,2014,2,新北市,F,否,60-64,2
流感併發症,2014,2,新北市,F,否,65-69,1
流感併發症,2014,2,新北市,F,否,65-69,1
流感併發症,2014,2,新北市,F,否,70+,1
流感併發症,2014,2,新北市,F,否,70+,3
流感併發症,2014,2,新北市,F,否,70+,3
流感併發症,2014,2,新北市,F,否,70+,1
流感併發症,2014,2,新北市,M,否,25-29,1
流感併發症,2014,2,新北市,M,否,35-39,1
流感併發症,2014,2,新北市,M,否,40-44,1
流感併發症,2014,2,新北市,M,否,45-49,2
流感併發症,2014,2,新北市,M,否,50-54,1
流感併發症,2014,2,新北市,M,否,55-59,1
流感併發症,2014,2,新北市,M,否,55-59,1
流感併發症,2014,2,新北市,M,否,65-69,2
流感併發症,2014,2,新北市,M,否,65-69,2
流感併發症,2014,2,新北市,M,否,70+,2
流感併發症,2014,2,新北市,M,否,70+,1
流感併發症,2014,2,新北市,M,否,70+,1
流感併發症,2014,2,新北市,M,否,70+,3
流感併發症,2014,2,新竹市,M,否,55-59,1
流感併發症,2014,2,新竹縣,F,否,55-59,1
流感併發症,2014,2,嘉義市,F,否,60-64,1
流感併發症,2014,2,嘉義市,M,否,40-44,1
流感併發症,2014,2,嘉義縣,F,否,70+,1
流感併發症,2014,2,彰化縣,F,否,70+,1
流感併發症,2014,2,彰化縣,M,否,45-49,1
流感併發症,2014,2,彰化縣,M,否,55-59,1
流感併發症,2014,2,彰化縣,M,否,70+,1
流感併發症,2014,3,台中市,F,否,50-54,1
流感併發症,2014,3,台中市,F,是,50-54,1
流感併發症,2014,3,台北市,F,否,65-69,2
流感併發症,2014,3,台北市,F,否,70+,1
流感併發症,2014,3,台北市,M,否,15-19,1
流感併發症,2014,3,台北市,M,否,55-59,2
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台東縣,F,否,70+,1
流感併發症,2014,3,台東縣,F,否,70+,1
流感併發症,2014,3,台東縣,M,否,5-9,1
流感併發症,2014,3,台東縣,M,否,50-54,1
流感併發症,2014,3,台南市,F,否,30-34,1
流感併發症,2014,3,台南市,F,否,70+,1
流感併發症,2014,3,台南市,F,否,70+,1
流感併發症,2014,3,台南市,F,否,70+,1
流感併發症,2014,3,台南市,F,否,70+,1
流感併發症,2014,3,花蓮縣,M,否,70+,1
流感併發症,2014,3,南投縣,F,否,4,1
流感併發症,2014,3,屏東縣,F,否,70+,1
流感併發症,2014,3,屏東縣,M,否,70+,1
流感併發症,2014,3,苗栗縣,F,否,35-39,1
流感併發症,2014,3,苗栗縣,F,否,40-44,1
流感併發症,2014,3,桃園縣,F,否,30-34,1
流感併發症,2014,3,桃園縣,F,否,40-44,1
流感併發症,2014,3,桃園縣,F,否,55-59,1
流感併發症,2014,3,桃園縣,M,否,0,1
流感併發症,2014,3,桃園縣,M,否,65-69,1
流感併發症,2014,3,桃園縣,M,否,70+,2
流感併發症,2014,3,高雄市,F,否,40-44,1
流感併發症,2014,3,高雄市,F,否,50-54,1
流感併發症,2014,3,高雄市,F,否,55-59,1
流感併發症,2014,3,高雄市,F,否,60-64,2
流感併發症,2014,3,高雄市,M,否,55-59,1
流感併發症,2014,3,雲林縣,F,否,70+,2
流感併發症,2014,3,雲林縣,M,否,1,1
流感併發症,2014,3,雲林縣,M,否,5-9,1
流感併發症,2014,3,雲林縣,M,否,40-44,1
流感併發症,2014,3,新北市,F,否,20-24,1
流感併發症,2014,3,新北市,F,否,40-44,1
流感併發症,2014,3,新北市,F,否,55-59,2
流感併發症,2014,3,新北市,F,否,60-64,1
流感併發症,2014,3,新北市,F,否,65-69,4
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,M,否,25-29,2
流感併發症,2014,3,新北市,M,否,45-49,1
流感併發症,2014,3,新北市,M,否,50-54,1
流感併發症,2014,3,新北市,M,否,50-54,1
流感併發症,2014,3,新北市,M,否,55-59,1
流感併發症,2014,3,新北市,M,否,60-64,2
流感併發症,2014,3,新北市,M,否,70+,1
流感併發症,2014,3,新北市,M,否,70+,3
流感併發症,2014,3,新北市,M,否,70+,1
流感併發症,2014,3,新竹縣,M,否,60-64,1
流感併發症,2014,3,新竹縣,M,否,70+,1
流感併發症,2014,3,嘉義縣,M,否,5-9,1
流感併發症,2014,3,彰化縣,F,否,55-59,1
流感併發症,2014,3,彰化縣,F,否,70+,1
流感併發症,2014,3,彰化縣,M,否,60-64,1
流感併發症,2014,3,彰化縣,M,否,70+,1
流感併發症,2014,3,台中市,F,否,10-14,1
流感併發症,2014,3,台中市,F,否,25-29,1
流感併發症,2014,3,台中市,F,否,30-34,1
流感併發症,2014,3,台中市,F,是,30-34,1
流感併發症,2014,3,台中市,M,否,45-49,1
流感併發症,2014,3,台中市,M,否,50-54,1
流感併發症,2014,3,台中市,M,否,55-59,1
流感併發症,2014,3,台中市,M,否,60-64,1
流感併發症,2014,3,台中市,M,否,70+,1
流感併發症,2014,3,台北市,F,否,45-49,1
流感併發症,2014,3,台北市,F,否,60-64,1
流感併發症,2014,3,台北市,F,否,70+,1
流感併發症,2014,3,台北市,M,否,35-39,1
流感併發症,2014,3,台北市,M,否,45-49,1
流感併發症,2014,3,台北市,M,否,50-54,1
流感併發症,2014,3,台北市,M,否,60-64,1
流感併發症,2014,3,台北市,M,否,60-64,1
流感併發症,2014,3,台北市,M,否,65-69,1
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台東縣,F,否,70+,1
流感併發症,2014,3,台東縣,M,否,5-9,1
流感併發症,2014,3,台東縣,M,否,70+,1
流感併發症,2014,3,台南市,F,否,3,1
流感併發症,2014,3,台南市,F,否,35-39,1
流感併發症,2014,3,台南市,F,否,50-54,1
流感併發症,2014,3,台南市,M,否,25-29,1
流感併發症,2014,3,台南市,M,否,70+,2
流感併發症,2014,3,宜蘭縣,F,否,70+,1
流感併發症,2014,3,花蓮縣,F,否,50-54,1
流感併發症,2014,3,花蓮縣,F,否,55-59,1
流感併發症,2014,3,南投縣,M,否,70+,1
流感併發症,2014,3,屏東縣,F,否,55-59,1
流感併發症,2014,3,屏東縣,F,否,70+,1
流感併發症,2014,3,屏東縣,M,否,65-69,1
流感併發症,2014,3,苗栗縣,F,否,40-44,1
流感併發症,2014,3,苗栗縣,M,否,60-64,1
流感併發症,2014,3,苗栗縣,M,否,60-64,1
流感併發症,2014,3,苗栗縣,M,否,70+,1
流感併發症,2014,3,桃園縣,F,否,60-64,1
流感併發症,2014,3,桃園縣,M,否,30-34,1
流感併發症,2014,3,桃園縣,M,否,40-44,1
流感併發症,2014,3,高雄市,F,否,5-9,1
流感併發症,2014,3,高雄市,F,否,25-29,1
流感併發症,2014,3,高雄市,F,否,55-59,1
流感併發症,2014,3,高雄市,F,否,70+,1
流感併發症,2014,3,高雄市,F,否,70+,1
流感併發症,2014,3,高雄市,M,否,45-49,1
流感併發症,2014,3,高雄市,M,否,55-59,1
流感併發症,2014,3,高雄市,M,否,70+,2
流感併發症,2014,3,基隆市,M,否,60-64,1
流感併發症,2014,3,雲林縣,F,否,2,1
流感併發症,2014,3,雲林縣,F,否,40-44,1
流感併發症,2014,3,雲林縣,M,否,45-49,1
流感併發症,2014,3,雲林縣,M,否,70+,1
流感併發症,2014,3,雲林縣,M,否,70+,1
流感併發症,2014,3,新北市,F,否,30-34,1
流感併發症,2014,3,新北市,F,否,50-54,2
流感併發症,2014,3,新北市,F,否,65-69,1
流感併發症,2014,3,新北市,F,否,70+,2
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,M,否,35-39,1
流感併發症,2014,3,新北市,M,否,50-54,1
流感併發症,2014,3,新北市,M,否,55-59,1
流感併發症,2014,3,新北市,M,否,55-59,1
流感併發症,2014,3,新北市,M,否,60-64,2
流感併發症,2014,3,新北市,M,否,70+,1
流感併發症,2014,3,新北市,M,否,70+,3
流感併發症,2014,3,嘉義縣,M,否,25-29,1
流感併發症,2014,3,嘉義縣,M,否,70+,1
流感併發症,2014,3,彰化縣,F,否,65-69,1
流感併發症,2014,3,彰化縣,M,否,35-39,1
流感併發症,2014,3,彰化縣,M,否,65-69,1
流感併發症,2014,3,彰化縣,M,否,70+,1
流感併發症,2014,3,台中市,M,否,20-24,1
流感併發症,2014,3,台中市,M,是,70+,1
流感併發症,2014,3,台北市,F,否,15-19,1
流感併發症,2014,3,台北市,F,否,30-34,1
流感併發症,2014,3,台北市,F,否,40-44,1
流感併發症,2014,3,台北市,F,否,40-44,1
流感併發症,2014,3,台北市,F,否,60-64,1
流感併發症,2014,3,台北市,F,否,70+,1
流感併發症,2014,3,台北市,F,否,70+,1
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台東縣,M,否,30-34,1
流感併發症,2014,3,台南市,F,否,35-39,1
流感併發症,2014,3,台南市,M,否,40-44,1
流感併發症,2014,3,台南市,M,否,50-54,1
流感併發症,2014,3,台南市,M,否,70+,1
流感併發症,2014,3,台南市,M,否,70+,1
流感併發症,2014,3,花蓮縣,F,否,5-9,1
流感併發症,2014,3,花蓮縣,M,否,3,1
流感併發症,2014,3,南投縣,F,否,55-59,1
流感併發症,2014,3,南投縣,M,否,70+,1
流感併發症,2014,3,桃園縣,F,否,60-64,1
流感併發症,2014,3,桃園縣,F,否,70+,1
流感併發症,2014,3,高雄市,F,否,25-29,1
流感併發症,2014,3,高雄市,F,否,50-54,1
流感併發症,2014,3,高雄市,F,否,60-64,1
流感併發症,2014,3,高雄市,M,否,30-34,1
流感併發症,2014,3,高雄市,M,否,40-44,1
流感併發症,2014,3,高雄市,M,否,65-69,4
流感併發症,2014,3,高雄市,M,否,70+,1
流感併發症,2014,3,高雄市,M,否,70+,1
流感併發症,2014,3,基隆市,M,否,70+,1
流感併發症,2014,3,雲林縣,F,否,70+,1
流感併發症,2014,3,雲林縣,M,否,60-64,1
流感併發症,2014,3,新北市,F,否,2,1
流感併發症,2014,3,新北市,F,否,10-14,1
流感併發症,2014,3,新北市,F,否,30-34,1
流感併發症,2014,3,新北市,F,否,40-44,1
流感併發症,2014,3,新北市,F,否,40-44,1
流感併發症,2014,3,新北市,F,否,45-49,1
流感併發症,2014,3,新北市,F,否,50-54,1
流感併發症,2014,3,新北市,F,否,60-64,3
流感併發症,2014,3,新北市,F,否,70+,2
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,M,否,4,1
流感併發症,2014,3,新北市,M,否,40-44,2
流感併發症,2014,3,新北市,M,否,45-49,1
流感併發症,2014,3,新北市,M,否,55-59,2
流感併發症,2014,3,新北市,M,否,55-59,5
流感併發症,2014,3,新北市,M,否,60-64,1
流感併發症,2014,3,新北市,M,否,70+,1
流感併發症,2014,3,新北市,M,否,70+,1
流感併發症,2014,3,新北市,M,否,70+,1
流感併發症,2014,3,新竹縣,F,否,60-64,1
流感併發症,2014,3,新竹縣,M,否,4,1
流感併發症,2014,3,嘉義縣,M,否,70+,1
流感併發症,2014,3,彰化縣,F,否,65-69,1
流感併發症,2014,3,彰化縣,M,否,55-59,1
流感併發症,2014,3,台中市,F,否,60-64,1
流感併發症,2014,3,台中市,M,否,5-9,1
流感併發症,2014,3,台中市,M,否,70+,1
流感併發症,2014,3,台北市,F,否,55-59,1
流感併發症,2014,3,台北市,F,否,65-69,1
流感併發症,2014,3,台北市,F,否,70+,1
流感併發症,2014,3,台北市,F,否,70+,1
流感併發症,2014,3,台北市,M,否,25-29,1
流感併發症,2014,3,台北市,M,否,55-59,1
流感併發症,2014,3,台北市,M,否,55-59,2
流感併發症,2014,3,台北市,M,否,70+,1
流感併發症,2014,3,台東縣,F,否,1,2
流感併發症,2014,3,台東縣,F,否,60-64,1
流感併發症,2014,3,台東縣,M,否,60-64,1
流感併發症,2014,3,台南市,F,否,30-34,1
流感併發症,2014,3,台南市,F,否,55-59,1
流感併發症,2014,3,台南市,F,否,65-69,1
流感併發症,2014,3,台南市,F,否,70+,1
流感併發症,2014,3,台南市,M,否,50-54,1
流感併發症,2014,3,花蓮縣,F,否,3,1
流感併發症,2014,3,花蓮縣,F,否,5-9,1
流感併發症,2014,3,花蓮縣,M,否,30-34,1
流感併發症,2014,3,花蓮縣,M,否,70+,1
流感併發症,2014,3,金門縣,M,否,55-59,1
流感併發症,2014,3,南投縣,M,否,70+,1
流感併發症,2014,3,屏東縣,M,否,35-39,1
流感併發症,2014,3,屏東縣,M,否,55-59,1
流感併發症,2014,3,苗栗縣,F,否,70+,1
流感併發症,2014,3,苗栗縣,M,否,10-14,1
流感併發症,2014,3,苗栗縣,M,否,70+,1
流感併發症,2014,3,桃園縣,M,否,3,1
流感併發症,2014,3,桃園縣,M,否,5-9,1
流感併發症,2014,3,桃園縣,M,否,40-44,1
流感併發症,2014,3,桃園縣,M,否,55-59,1
流感併發症,2014,3,桃園縣,M,否,70+,1
流感併發症,2014,3,桃園縣,M,否,70+,1
流感併發症,2014,3,高雄市,M,否,50-54,1
流感併發症,2014,3,高雄市,M,否,55-59,1
流感併發症,2014,3,高雄市,M,否,70+,1
流感併發症,2014,3,高雄市,M,否,70+,1
流感併發症,2014,3,雲林縣,F,否,60-64,1
流感併發症,2014,3,雲林縣,M,否,40-44,1
流感併發症,2014,3,雲林縣,M,否,60-64,1
流感併發症,2014,3,新北市,F,否,0,2
流感併發症,2014,3,新北市,F,否,30-34,1
流感併發症,2014,3,新北市,F,否,45-49,3
流感併發症,2014,3,新北市,F,否,55-59,1
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,F,否,70+,1
流感併發症,2014,3,新北市,M,否,20-24,1
流感併發症,2014,3,新北市,M,否,40-44,2
流感併發症,2014,3,新北市,M,否,50-54,3
流感併發症,2014,3,新北市,M,否,60-64,3
流感併發症,2014,3,新北市,M,否,60-64,2
流感併發症,2014,3,新北市,M,否,70+,2
流感併發症,2014,3,新北市,M,否,70+,2
流感併發症,2014,3,新北市,M,否,70+,1
流感併發症,2014,3,新竹市,M,否,50-54,1
流感併發症,2014,3,新竹市,M,否,70+,1
流感併發症,2014,3,嘉義縣,M,否,60-64,1
流感併發症,2014,3,彰化縣,F,否,55-59,1
流感併發症,2014,3,彰化縣,M,否,20-24,1
流感併發症,2014,3,彰化縣,M,否,50-54,1
流感併發症,2014,3,彰化縣,M,否,70+,1
流感併發症,2014,4,台北市,F,否,65-69,1
流感併發症,2014,4,台北市,F,否,70+,1
流感併發症,2014,4,台北市,M,否,40-44,1
流感併發症,2014,4,花蓮縣,F,否,2,1
流感併發症,2014,4,花蓮縣,M,否,1,1
流感併發症,2014,4,花蓮縣,M,否,4,1
流感併發症,2014,4,花蓮縣,M,否,70+,1
流感併發症,2014,4,南投縣,M,否,65-69,2
流感併發症,2014,4,屏東縣,M,否,60-64,1
流感併發症,2014,4,桃園縣,F,否,25-29,1
流感併發症,2014,4,高雄市,F,否,45-49,1
流感併發症,2014,4,高雄市,M,否,40-44,1
流感併發症,2014,4,高雄市,M,否,70+,1
流感併發症,2014,4,基隆市,F,否,50-54,1
流感併發症,2014,4,雲林縣,F,否,70+,1
流感併發症,2014,4,新北市,F,否,50-54,1
流感併發症,2014,4,新北市,F,否,55-59,1
流感併發症,2014,4,新北市,F,否,65-69,1
流感併發症,2014,4,新北市,F,否,70+,1
流感併發症,2014,4,新北市,M,否,15-19,1
流感併發症,2014,4,新北市,M,否,20-24,1
流感併發症,2014,4,新北市,M,否,50-54,1
流感併發症,2014,4,新北市,M,否,60-64,1
流感併發症,2014,4,新竹縣,M,否,70+,1
流感併發症,2014,4,嘉義市,M,是,55-59,1
流感併發症,2014,4,嘉義縣,M,否,50-54,1
流感併發症,2014,4,彰化縣,M,否,70+,1
流感併發症,2014,4,台北市,F,否,55-59,1
流感併發症,2014,4,台北市,M,否,70+,1
流感併發症,2014,4,台北市,M,否,70+,2
流感併發症,2014,4,台北市,M,否,70+,1
流感併發症,2014,4,台北市,M,否,70+,1
流感併發症,2014,4,台東縣,M,否,35-39,1
流感併發症,2014,4,花蓮縣,M,否,5-9,1
流感併發症,2014,4,花蓮縣,M,否,45-49,1
流感併發症,2014,4,屏東縣,M,否,5-9,1
流感併發症,2014,4,屏東縣,M,否,40-44,1
流感併發症,2014,4,桃園縣,M,否,35-39,1
流感併發症,2014,4,高雄市,F,否,50-54,1
流感併發症,2014,4,高雄市,M,否,5-9,1
流感併發症,2014,4,新北市,F,否,30-34,1
流感併發症,2014,4,新北市,M,否,60-64,2
流感併發症,2014,4,新北市,M,否,60-64,1
流感併發症,2014,4,嘉義縣,F,否,25-29,1
流感併發症,2014,4,嘉義縣,M,否,65-69,1
流感併發症,2014,4,台中市,M,否,10-14,1
流感併發症,2014,4,台北市,F,否,20-24,1
流感併發症,2014,4,台北市,F,否,70+,1
流感併發症,2014,4,台北市,M,否,65-69,1
流感併發症,2014,4,台北市,M,否,70+,1
流感併發症,2014,4,台北市,M,否,70+,1
流感併發症,2014,4,台東縣,M,否,10-14,1
流感併發症,2014,4,台東縣,M,否,45-49,1
流感併發症,2014,4,台東縣,M,否,70+,1
流感併發症,2014,4,台南市,F,否,70+,1
流感併發症,2014,4,台南市,M,否,70+,1
流感併發症,2014,4,台南市,M,否,70+,1
流感併發症,2014,4,宜蘭縣,F,否,65-69,1
流感併發症,2014,4,花蓮縣,F,否,4,1
流感併發症,2014,4,花蓮縣,F,否,5-9,1
流感併發症,2014,4,花蓮縣,M,否,50-54,1
流感併發症,2014,4,南投縣,F,否,70+,1
流感併發症,2014,4,屏東縣,F,否,70+,1
流感併發症,2014,4,桃園縣,F,否,4,1
流感併發症,2014,4,桃園縣,F,否,70+,1
流感併發症,2014,4,桃園縣,M,否,60-64,1
流感併發症,2014,4,高雄市,M,否,60-64,1
流感併發症,2014,4,高雄市,M,否,70+,2
流感併發症,2014,4,高雄市,M,否,70+,1
流感併發症,2014,4,新北市,F,否,35-39,1
流感併發症,2014,4,新北市,F,否,55-59,1
流感併發症,2014,4,新北市,M,否,40-44,1
流感併發症,2014,4,新北市,M,否,60-64,1
流感併發症,2014,4,新北市,M,否,70+,1
流感併發症,2014,4,新北市,M,否,70+,1
流感併發症,2014,4,嘉義縣,M,否,55-59,1
流感併發症,2014,4,嘉義縣,M,否,70+,1
流感併發症,2014,4,彰化縣,F,否,10-14,1
流感併發症,2014,4,台北市,M,否,70+,1
流感併發症,2014,4,台北市,M,否,70+,1
流感併發症,2014,4,台東縣,F,否,5-9,1
流感併發症,2014,4,台南市,F,否,4,1
流感併發症,2014,4,台南市,F,否,50-54,1
流感併發症,2014,4,台南市,F,否,65-69,1
流感併發症,2014,4,宜蘭縣,F,否,70+,1
流感併發症,2014,4,宜蘭縣,M,否,10-14,1
流感併發症,2014,4,花蓮縣,M,否,60-64,1
流感併發症,2014,4,屏東縣,M,否,10-14,1
流感併發症,2014,4,高雄市,F,否,5-9,1
流感併發症,2014,4,高雄市,F,否,35-39,1
流感併發症,2014,4,高雄市,M,否,25-29,2
流感併發症,2014,4,高雄市,M,否,30-34,1
流感併發症,2014,4,高雄市,M,否,35-39,1
流感併發症,2014,4,高雄市,M,否,40-44,1
流感併發症,2014,4,高雄市,M,否,40-44,1
流感併發症,2014,4,高雄市,M,否,55-59,1
流感併發症,2014,4,基隆市,F,否,10-14,1
流感併發症,2014,4,新北市,F,否,30-34,1
流感併發症,2014,4,新北市,M,否,10-14,1
流感併發症,2014,4,新北市,M,否,50-54,1
流感併發症,2014,4,新竹市,M,否,50-54,1
流感併發症,2014,4,新竹縣,M,否,35-39,1
流感併發症,2014,5,台中市,F,否,1,1
流感併發症,2014,5,台中市,M,否,25-29,1
流感併發症,2014,5,台北市,F,否,60-64,1
流感併發症,2014,5,台北市,M,否,45-49,1
流感併發症,2014,5,台北市,M,否,65-69,1
流感併發症,2014,5,台北市,M,否,70+,1
流感併發症,2014,5,台南市,F,否,45-49,1
流感併發症,2014,5,花蓮縣,M,否,50-54,1
流感併發症,2014,5,金門縣,M,否,70+,1
流感併發症,2014,5,桃園縣,M,否,30-34,1
流感併發症,2014,5,桃園縣,M,否,50-54,1
流感併發症,2014,5,高雄市,M,否,45-49,1
流感併發症,2014,5,新北市,F,否,20-24,1
流感併發症,2014,5,新北市,F,否,70+,1
流感併發症,2014,5,新北市,M,否,15-19,1
流感併發症,2014,5,台中市,M,否,35-39,1
流感併發症,2014,5,台北市,F,否,45-49,1
流感併發症,2014,5,台北市,F,否,70+,1
流感併發症,2014,5,台北市,M,否,70+,1
流感併發症,2014,5,台東縣,M,否,0,1
流感併發症,2014,5,花蓮縣,F,否,50-54,1
流感併發症,2014,5,南投縣,M,否,70+,1
流感併發症,2014,5,高雄市,F,否,15-19,1
流感併發症,2014,5,雲林縣,F,否,70+,1
流感併發症,2014,5,雲林縣,M,否,60-64,1
流感併發症,2014,5,新北市,F,否,55-59,2
流感併發症,2014,5,新北市,F,否,70+,1
流感併發症,2014,5,新北市,M,否,65-69,1
流感併發症,2014,5,新北市,M,否,70+,1
流感併發症,2014,5,新竹市,F,否,25-29,1
流感併發症,2014,5,彰化縣,F,否,50-54,1
流感併發症,2014,5,台中市,M,否,45-49,1
流感併發症,2014,5,台中市,M,否,70+,1
流感併發症,2014,5,台北市,F,否,60-64,1
流感併發症,2014,5,台北市,M,否,50-54,1
流感併發症,2014,5,台東縣,M,否,30-34,1
流感併發症,2014,5,台南市,F,否,35-39,1
流感併發症,2014,5,台南市,F,否,55-59,1
流感併發症,2014,5,花蓮縣,F,否,70+,1
流感併發症,2014,5,花蓮縣,M,否,1,1
流感併發症,2014,5,南投縣,F,否,65-69,1
流感併發症,2014,5,屏東縣,F,否,60-64,1
流感併發症,2014,5,屏東縣,M,否,70+,2
流感併發症,2014,5,桃園縣,F,否,70+,1
流感併發症,2014,5,高雄市,F,否,65-69,1
流感併發症,2014,5,高雄市,F,否,65-69,1
流感併發症,2014,5,雲林縣,M,否,40-44,1
流感併發症,2014,5,新北市,F,否,10-14,1
流感併發症,2014,5,新北市,F,否,55-59,1
流感併發症,2014,5,新北市,F,否,70+,1
流感併發症,2014,5,新北市,M,否,15-19,1
流感併發症,2014,5,新北市,M,否,30-34,1
流感併發症,2014,5,新北市,M,否,50-54,2
流感併發症,2014,5,新北市,M,否,60-64,1
流感併發症,2014,5,新竹縣,F,否,5-9,1
流感併發症,2014,5,新竹縣,F,否,70+,1
流感併發症,2014,5,彰化縣,F,否,30-34,1
流感併發症,2014,5,台中市,M,否,70+,1
流感併發症,2014,5,台北市,F,否,35-39,1
流感併發症,2014,5,台東縣,M,否,70+,1
流感併發症,2014,5,台南市,F,否,60-64,1
流感併發症,2014,5,台南市,M,否,60-64,1
流感併發症,2014,5,屏東縣,F,否,65-69,1
流感併發症,2014,5,屏東縣,M,否,55-59,1
流感併發症,2014,5,桃園縣,F,否,5-9,1
流感併發症,2014,5,桃園縣,M,否,70+,1
流感併發症,2014,5,高雄市,M,否,45-49,1
流感併發症,2014,5,雲林縣,F,否,10-14,1
流感併發症,2014,5,新北市,F,否,25-29,1
流感併發症,2014,5,新北市,F,否,55-59,1
流感併發症,2014,5,新北市,F,否,70+,1
流感併發症,2014,5,新北市,F,否,70+,1
流感併發症,2014,5,新北市,F,否,70+,1
流感併發症,2014,5,新北市,M,否,60-64,1
流感併發症,2014,5,新北市,M,否,70+,3
流感併發症,2014,5,嘉義縣,F,否,70+,1
流感併發症,2014,5,彰化縣,F,否,40-44,1
流感併發症,2014,5,澎湖縣,M,否,50-54,1
流感併發症,2014,6,台中市,M,否,35-39,1
流感併發症,2014,6,台中市,M,是,60-64,1
流感併發症,2014,6,台東縣,F,否,20-24,1
流感併發症,2014,6,台東縣,M,否,0,1
流感併發症,2014,6,台南市,M,否,55-59,1
流感併發症,2014,6,花蓮縣,F,否,5-9,1
流感併發症,2014,6,屏東縣,F,否,70+,1
流感併發症,2014,6,屏東縣,M,否,60-64,1
流感併發症,2014,6,高雄市,F,否,70+,1
流感併發症,2014,6,高雄市,M,否,70+,1
流感併發症,2014,6,新北市,F,否,0,1
流感併發症,2014,6,新北市,F,否,30-34,1
流感併發症,2014,6,新北市,M,否,30-34,1
流感併發症,2014,6,新北市,M,否,55-59,1
流感併發症,2014,6,新北市,M,否,70+,1
流感併發症,2014,6,新竹縣,M,否,30-34,1
流感併發症,2014,6,台北市,F,否,70+,1
流感併發症,2014,6,台北市,M,否,1,1
流感併發症,2014,6,台北市,M,否,60-64,1
流感併發症,2014,6,台東縣,F,否,40-44,1
流感併發症,2014,6,台東縣,M,否,15-19,1
流感併發症,2014,6,台南市,M,否,65-69,1
流感併發症,2014,6,宜蘭縣,M,否,70+,1
流感併發症,2014,6,苗栗縣,F,否,15-19,1
流感併發症,2014,6,新北市,F,否,35-39,1
流感併發症,2014,6,新北市,F,否,70+,1
流感併發症,2014,6,新北市,M,否,15-19,1
流感併發症,2014,6,新北市,M,否,25-29,1
流感併發症,2014,6,新北市,M,否,30-34,1
流感併發症,2014,6,新北市,M,否,70+,1
流感併發症,2014,6,澎湖縣,F,否,15-19,1
